source,treatment,group,round,player,choice,score,attendance,ac_score,threshold,num_players,room,decision
human,score + grid,Grupo-0009,41,392322336340966,0,0,1,10,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,42,392322336340966,0,0,0,10,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,42,570268857667366,0,0,0,11,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,43,570268857667366,1,1,1,11,0.5,2,Grupo-0009,1
human,score + grid,Grupo-0009,43,392322336340966,0,0,1,10,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,44,392322336340966,1,1,1,10,0.5,2,Grupo-0009,1
human,score + grid,Grupo-0009,44,570268857667366,0,0,1,11,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,45,392322336340966,0,0,1,10,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,45,570268857667366,1,1,1,11,0.5,2,Grupo-0009,1
human,score + grid,Grupo-0009,46,392322336340966,1,1,1,10,0.5,2,Grupo-0009,1
human,score + grid,Grupo-0009,46,570268857667366,0,0,1,11,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,47,392322336340966,0,0,1,10,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,47,570268857667366,1,1,1,11,0.5,2,Grupo-0009,1
human,score + grid,Grupo-0009,48,392322336340966,1,1,1,10,0.5,2,Grupo-0009,1
human,score + grid,Grupo-0009,48,570268857667366,0,0,1,11,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,49,392322336340966,0,0,1,10,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0009,49,570268857667366,1,1,1,11,0.5,2,Grupo-0009,1
human,score + grid,Grupo-0009,50,392322336340966,1,1,1,10,0.5,2,Grupo-0009,1
human,score + grid,Grupo-0009,50,570268857667366,0,0,1,11,0.5,2,Grupo-0009,0
human,score + grid,Grupo-0010,1,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,1,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,2,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,2,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,3,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,3,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,4,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,4,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,5,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,5,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,6,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,6,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,7,806436351352675,0,0,1,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,7,483679535028663,1,1,1,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,8,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,8,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,9,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,9,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,10,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,10,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,11,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,11,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,12,806436351352675,0,0,0,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,12,483679535028663,0,0,0,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,13,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,13,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,14,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,14,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,15,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,15,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,16,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,16,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,17,806436351352675,0,0,1,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,17,483679535028663,1,1,1,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,18,806436351352675,0,0,0,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,18,483679535028663,0,0,0,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,19,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,19,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,20,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,20,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,21,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,21,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,22,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,22,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,23,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,23,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,24,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,24,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,25,806436351352675,0,0,0,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,25,483679535028663,0,0,0,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,26,483679535028663,1,1,1,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,26,806436351352675,0,0,1,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,27,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,27,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,28,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,28,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,29,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,29,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,30,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,30,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,31,806436351352675,0,0,0,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,31,483679535028663,0,0,0,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,32,806436351352675,0,0,0,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,32,483679535028663,0,0,0,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,33,806436351352675,0,0,1,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,33,483679535028663,1,1,1,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,34,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,34,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,35,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,35,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,36,483679535028663,1,1,1,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,36,806436351352675,0,0,1,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,37,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,37,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,38,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,38,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,39,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,39,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,40,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,40,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,41,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,41,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,42,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,42,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,43,483679535028663,0,0,0,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,43,806436351352675,0,0,0,1,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,44,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,44,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,45,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,45,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,46,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,46,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,47,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,47,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,48,806436351352675,1,-1,2,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,48,483679535028663,1,-1,2,-14,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,49,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,49,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,score + grid,Grupo-0010,50,483679535028663,0,0,1,-14,0.5,2,Grupo-0010,0
human,score + grid,Grupo-0010,50,806436351352675,1,1,1,1,0.5,2,Grupo-0010,1
human,only score,Grupo-0011,1,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,1,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,2,408405179210547,0,0,0,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,2,826599327153195,0,0,0,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,3,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,3,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,4,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,4,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,5,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,5,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,6,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,6,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,7,826599327153195,0,0,0,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,7,408405179210547,0,0,0,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,8,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,8,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,9,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,9,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,10,826599327153195,0,0,0,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,10,408405179210547,0,0,0,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,11,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,11,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,12,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,12,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,13,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,13,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,14,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,14,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,15,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,15,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,16,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,16,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,17,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,17,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,18,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,18,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,19,826599327153195,0,0,0,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,19,408405179210547,0,0,0,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,20,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,20,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,21,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,21,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,22,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,22,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,23,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,23,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,24,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,24,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,25,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,25,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,26,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,26,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,27,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,27,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,28,408405179210547,0,0,0,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,28,826599327153195,0,0,0,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,29,826599327153195,1,-1,2,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,29,408405179210547,1,-1,2,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,30,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,30,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,31,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,31,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,32,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,32,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,33,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,33,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,34,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,34,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,35,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,35,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,36,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,36,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,37,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,37,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,38,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,38,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,39,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,39,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,40,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,40,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,41,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,41,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,42,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,42,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,43,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,43,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,44,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,44,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,45,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,45,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,46,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,46,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,47,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,47,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,48,826599327153195,1,1,1,3,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,48,408405179210547,0,0,1,9,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,49,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,49,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0011,50,826599327153195,0,0,1,3,0.5,2,Grupo-0011,0
human,only score,Grupo-0011,50,408405179210547,1,1,1,9,0.5,2,Grupo-0011,1
human,only score,Grupo-0012,1,480199055624757,0,0,0,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,1,691638707567221,0,0,0,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,2,691638707567221,1,-1,2,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,2,480199055624757,1,-1,2,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,3,480199055624757,1,-1,2,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,3,691638707567221,1,-1,2,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,4,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,4,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,5,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,5,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,6,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,6,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,7,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,7,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,8,480199055624757,1,-1,2,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,8,691638707567221,1,-1,2,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,9,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,9,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,10,691638707567221,0,0,0,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,10,480199055624757,0,0,0,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,11,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,11,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,12,480199055624757,0,0,0,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,12,691638707567221,0,0,0,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,13,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,13,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,14,691638707567221,0,0,0,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,14,480199055624757,0,0,0,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,15,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,15,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,16,691638707567221,0,0,0,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,16,480199055624757,0,0,0,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,17,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,17,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,18,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,18,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,19,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,19,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,20,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,20,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,21,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,21,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,22,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,22,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,23,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,23,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,24,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,24,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,25,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,25,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,26,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,26,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,27,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,27,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,28,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,28,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,29,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,29,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,30,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,30,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,31,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,31,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,32,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,32,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,33,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,33,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,34,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,34,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,35,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,35,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,36,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,36,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,37,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,37,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,38,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,38,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,39,480199055624757,1,1,1,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,39,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,40,691638707567221,1,1,1,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,40,480199055624757,0,0,1,19,0.5,2,Grupo-0012,0
human,only score,Grupo-0012,41,691638707567221,1,-1,2,11,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,41,480199055624757,1,-1,2,19,0.5,2,Grupo-0012,1
human,only score,Grupo-0012,42,691638707567221,0,0,1,11,0.5,2,Grupo-0012,0
