source,treatment,group,round,player,choice,score,attendance,ac_score,threshold,num_players,room,decision,timeup,time,date
,downwards,11,87.0,588932270561776,0.0,0.0,,,0.375,8,11,0.0,0.0,686.0,12-13-2023
,downwards,11,87.0,878067545583829,0.0,0.0,,,0.375,8,11,0.0,0.0,1373.0,12-13-2023
,downwards,11,87.0,804523614098417,1.0,1.0,,,0.375,8,11,1.0,0.0,961.0,12-13-2023
,downwards,11,87.0,586033998891374,1.0,1.0,,,0.375,8,11,1.0,0.0,1245.0,12-13-2023
,downwards,11,88.0,312023415382283,1.0,1.0,,,0.375,8,11,1.0,0.0,856.0,12-13-2023
,downwards,11,88.0,608233835868441,0.0,0.0,,,0.375,8,11,0.0,0.0,1586.0,12-13-2023
,downwards,11,88.0,915820846225480,1.0,1.0,,,0.375,8,11,1.0,0.0,2485.0,12-13-2023
,downwards,11,88.0,816275214336262,0.0,0.0,,,0.375,8,11,0.0,0.0,1697.0,12-13-2023
,downwards,11,88.0,588932270561776,1.0,1.0,,,0.375,8,11,1.0,0.0,856.0,12-13-2023
,downwards,11,88.0,878067545583829,0.0,0.0,,,0.375,8,11,0.0,0.0,1154.0,12-13-2023
,downwards,11,88.0,804523614098417,0.0,0.0,,,0.375,8,11,0.0,0.0,1260.0,12-13-2023
,downwards,11,88.0,586033998891374,0.0,0.0,,,0.375,8,11,0.0,0.0,968.0,12-13-2023
,downwards,11,89.0,312023415382283,1.0,1.0,,,0.375,8,11,1.0,0.0,1443.0,12-13-2023
,downwards,11,89.0,608233835868441,0.0,0.0,,,0.375,8,11,0.0,0.0,1193.0,12-13-2023
,downwards,11,89.0,915820846225480,0.0,0.0,,,0.375,8,11,0.0,0.0,1636.0,12-13-2023
,downwards,11,89.0,816275214336262,1.0,1.0,,,0.375,8,11,1.0,0.0,1561.0,12-13-2023
,downwards,11,89.0,588932270561776,0.0,0.0,,,0.375,8,11,0.0,0.0,1135.0,12-13-2023
,downwards,11,89.0,878067545583829,1.0,1.0,,,0.375,8,11,1.0,0.0,681.0,12-13-2023
,downwards,11,89.0,804523614098417,0.0,0.0,,,0.375,8,11,0.0,0.0,1156.0,12-13-2023
,downwards,11,89.0,586033998891374,0.0,0.0,,,0.375,8,11,0.0,0.0,997.0,12-13-2023
,downwards,11,90.0,312023415382283,1.0,1.0,,,0.375,8,11,1.0,0.0,887.0,12-13-2023
,downwards,11,90.0,608233835868441,0.0,0.0,,,0.375,8,11,0.0,0.0,1052.0,12-13-2023
,downwards,11,90.0,915820846225480,1.0,1.0,,,0.375,8,11,1.0,0.0,1197.0,12-13-2023
,downwards,11,90.0,816275214336262,0.0,0.0,,,0.375,8,11,0.0,0.0,1244.0,12-13-2023
,downwards,11,90.0,588932270561776,0.0,0.0,,,0.375,8,11,0.0,0.0,994.0,12-13-2023
,downwards,11,90.0,878067545583829,1.0,1.0,,,0.375,8,11,1.0,0.0,804.0,12-13-2023
,downwards,11,90.0,804523614098417,0.0,0.0,,,0.375,8,11,0.0,0.0,1100.0,12-13-2023
,downwards,11,90.0,586033998891374,0.0,0.0,,,0.375,8,11,0.0,0.0,1883.0,12-13-2023
,upwards,39,1.0,269669446721892,1.0,-1.0,,,0.375,8,39,1.0,0.0,9536.0,12-13-2023
,upwards,39,1.0,951679876446298,1.0,-1.0,,,0.375,8,39,1.0,0.0,5120.0,12-13-2023
,upwards,39,1.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,1.0,30003.0,12-13-2023
,upwards,39,1.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,7509.0,12-13-2023
,upwards,39,1.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,8399.0,12-13-2023
,upwards,39,1.0,356500403025635,1.0,-1.0,,,0.375,8,39,1.0,0.0,1545.0,12-13-2023
,upwards,39,1.0,478777187003745,1.0,-1.0,,,0.375,8,39,1.0,0.0,4876.0,12-13-2023
,upwards,39,1.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,8772.0,12-13-2023
,upwards,39,2.0,269669446721892,1.0,-1.0,,,0.375,8,39,1.0,0.0,5362.0,12-13-2023
,upwards,39,2.0,951679876446298,1.0,-1.0,,,0.375,8,39,1.0,0.0,1688.0,12-13-2023
,upwards,39,2.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,16053.0,12-13-2023
,upwards,39,2.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2362.0,12-13-2023
,upwards,39,2.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,4501.0,12-13-2023
,upwards,39,2.0,356500403025635,1.0,-1.0,,,0.375,8,39,1.0,0.0,5617.0,12-13-2023
,upwards,39,2.0,478777187003745,1.0,-1.0,,,0.375,8,39,1.0,0.0,5792.0,12-13-2023
,upwards,39,2.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,2429.0,12-13-2023
,upwards,39,3.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2430.0,12-13-2023
,upwards,39,3.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,3086.0,12-13-2023
,upwards,39,3.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,3497.0,12-13-2023
,upwards,39,3.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2017.0,12-13-2023
,upwards,39,3.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,7353.0,12-13-2023
,upwards,39,3.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1669.0,12-13-2023
,upwards,39,3.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,2753.0,12-13-2023
,upwards,39,3.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,4402.0,12-13-2023
,upwards,39,4.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2366.0,12-13-2023
,upwards,39,4.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1804.0,12-13-2023
,upwards,39,4.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,3002.0,12-13-2023
,upwards,39,4.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,2085.0,12-13-2023
,upwards,39,4.0,314656848605435,1.0,1.0,,,0.375,8,39,1.0,0.0,4256.0,12-13-2023
,upwards,39,4.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,3027.0,12-13-2023
,upwards,39,4.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,2312.0,12-13-2023
,upwards,39,4.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,1432.0,12-13-2023
,upwards,39,5.0,269669446721892,1.0,-1.0,,,0.375,8,39,1.0,0.0,1724.0,12-13-2023
,upwards,39,5.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1737.0,12-13-2023
,upwards,39,5.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,3190.0,12-13-2023
,upwards,39,5.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2462.0,12-13-2023
,upwards,39,5.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,3662.0,12-13-2023
,upwards,39,5.0,356500403025635,1.0,-1.0,,,0.375,8,39,1.0,0.0,978.0,12-13-2023
,upwards,39,5.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,2709.0,12-13-2023
,upwards,39,5.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,2285.0,12-13-2023
,upwards,39,6.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2340.0,12-13-2023
,upwards,39,6.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,2373.0,12-13-2023
,upwards,39,6.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,4686.0,12-13-2023
,upwards,39,6.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,1730.0,12-13-2023
,upwards,39,6.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,7599.0,12-13-2023
,upwards,39,6.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,800.0,12-13-2023
,upwards,39,6.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,2881.0,12-13-2023
,upwards,39,6.0,907916768032174,1.0,1.0,,,0.375,8,39,1.0,0.0,778.0,12-13-2023
,upwards,39,7.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,1330.0,12-13-2023
,upwards,39,7.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1484.0,12-13-2023
,upwards,39,7.0,671529543553691,1.0,1.0,,,0.375,8,39,1.0,0.0,3876.0,12-13-2023
,upwards,39,7.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,1396.0,12-13-2023
,upwards,39,7.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,4029.0,12-13-2023
,upwards,39,7.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1257.0,12-13-2023
,upwards,39,7.0,478777187003745,1.0,1.0,,,0.375,8,39,1.0,0.0,1190.0,12-13-2023
,upwards,39,7.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,1681.0,12-13-2023
,upwards,39,8.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2292.0,12-13-2023
,upwards,39,8.0,951679876446298,1.0,-1.0,,,0.375,8,39,1.0,0.0,1251.0,12-13-2023
,upwards,39,8.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,2270.0,12-13-2023
,upwards,39,8.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2068.0,12-13-2023
,upwards,39,8.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,2264.0,12-13-2023
,upwards,39,8.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,861.0,12-13-2023
,upwards,39,8.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,1837.0,12-13-2023
,upwards,39,8.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,667.0,12-13-2023
,upwards,39,9.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,1974.0,12-13-2023
,upwards,39,9.0,951679876446298,1.0,-1.0,,,0.375,8,39,1.0,0.0,1226.0,12-13-2023
,upwards,39,9.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,7879.0,12-13-2023
,upwards,39,9.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2125.0,12-13-2023
,upwards,39,9.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,3382.0,12-13-2023
,upwards,39,9.0,356500403025635,1.0,-1.0,,,0.375,8,39,1.0,0.0,1064.0,12-13-2023
,upwards,39,9.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,4788.0,12-13-2023
,upwards,39,9.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,690.0,12-13-2023
,upwards,39,10.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2383.0,12-13-2023
,upwards,39,10.0,951679876446298,1.0,-1.0,,,0.375,8,39,1.0,0.0,1112.0,12-13-2023
,upwards,39,10.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,2239.0,12-13-2023
,upwards,39,10.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,1442.0,12-13-2023
,upwards,39,10.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,2871.0,12-13-2023
,upwards,39,10.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1030.0,12-13-2023
,upwards,39,10.0,478777187003745,1.0,-1.0,,,0.375,8,39,1.0,0.0,4682.0,12-13-2023
,upwards,39,10.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,843.0,12-13-2023
,upwards,39,11.0,269669446721892,1.0,1.0,,,0.375,8,39,1.0,0.0,2265.0,12-13-2023
,upwards,39,11.0,951679876446298,1.0,1.0,,,0.375,8,39,1.0,0.0,1092.0,12-13-2023
,upwards,39,11.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,5682.0,12-13-2023
,upwards,39,11.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,2111.0,12-13-2023
,upwards,39,11.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,2866.0,12-13-2023
,upwards,39,11.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1172.0,12-13-2023
,upwards,39,11.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,1642.0,12-13-2023
,upwards,39,11.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,1289.0,12-13-2023
,upwards,39,12.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,3255.0,12-13-2023
,upwards,39,12.0,951679876446298,1.0,1.0,,,0.375,8,39,1.0,0.0,1231.0,12-13-2023
,upwards,39,12.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,3581.0,12-13-2023
,upwards,39,12.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,1320.0,12-13-2023
,upwards,39,12.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,3302.0,12-13-2023
,upwards,39,12.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1334.0,12-13-2023
,upwards,39,12.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,996.0,12-13-2023
,upwards,39,12.0,907916768032174,1.0,1.0,,,0.375,8,39,1.0,0.0,853.0,12-13-2023
,upwards,39,13.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,3012.0,12-13-2023
,upwards,39,13.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1125.0,12-13-2023
,upwards,39,13.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,3375.0,12-13-2023
,upwards,39,13.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,2174.0,12-13-2023
,upwards,39,13.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,1332.0,12-13-2023
,upwards,39,13.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,869.0,12-13-2023
,upwards,39,13.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,2992.0,12-13-2023
,upwards,39,13.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,1141.0,12-13-2023
,upwards,39,14.0,269669446721892,1.0,1.0,,,0.375,8,39,1.0,0.0,2368.0,12-13-2023
,upwards,39,14.0,951679876446298,1.0,1.0,,,0.375,8,39,1.0,0.0,1217.0,12-13-2023
,upwards,39,14.0,671529543553691,1.0,1.0,,,0.375,8,39,1.0,0.0,2913.0,12-13-2023
,upwards,39,14.0,298732613139332,0.0,0.0,,,0.375,8,39,0.0,0.0,1031.0,12-13-2023
,upwards,39,14.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,2470.0,12-13-2023
,upwards,39,14.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1229.0,12-13-2023
,upwards,39,14.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,1101.0,12-13-2023
,upwards,39,14.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,1034.0,12-13-2023
,upwards,39,15.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2451.0,12-13-2023
,upwards,39,15.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1988.0,12-13-2023
,upwards,39,15.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,2978.0,12-13-2023
,upwards,39,15.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,1564.0,12-13-2023
,upwards,39,15.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,2535.0,12-13-2023
,upwards,39,15.0,356500403025635,1.0,-1.0,,,0.375,8,39,1.0,0.0,953.0,12-13-2023
,upwards,39,15.0,478777187003745,1.0,-1.0,,,0.375,8,39,1.0,0.0,1962.0,12-13-2023
,upwards,39,15.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,1116.0,12-13-2023
,upwards,39,16.0,269669446721892,1.0,-1.0,,,0.375,8,39,1.0,0.0,2704.0,12-13-2023
,upwards,39,16.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1342.0,12-13-2023
,upwards,39,16.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,3272.0,12-13-2023
,upwards,39,16.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,3102.0,12-13-2023
,upwards,39,16.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,2995.0,12-13-2023
,upwards,39,16.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1101.0,12-13-2023
,upwards,39,16.0,478777187003745,1.0,-1.0,,,0.375,8,39,1.0,0.0,2779.0,12-13-2023
,upwards,39,16.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,512.0,12-13-2023
,upwards,39,17.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2019.0,12-13-2023
,upwards,39,17.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1083.0,12-13-2023
,upwards,39,17.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,2613.0,12-13-2023
,upwards,39,17.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,1895.0,12-13-2023
,upwards,39,17.0,314656848605435,1.0,1.0,,,0.375,8,39,1.0,0.0,2741.0,12-13-2023
,upwards,39,17.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1222.0,12-13-2023
,upwards,39,17.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,1376.0,12-13-2023
,upwards,39,17.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,776.0,12-13-2023
,upwards,39,18.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2086.0,12-13-2023
,upwards,39,18.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1564.0,12-13-2023
,upwards,39,18.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,1549.0,12-13-2023
,upwards,39,18.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,1781.0,12-13-2023
,upwards,39,18.0,314656848605435,1.0,1.0,,,0.375,8,39,1.0,0.0,1725.0,12-13-2023
,upwards,39,18.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1684.0,12-13-2023
,upwards,39,18.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,1866.0,12-13-2023
,upwards,39,18.0,907916768032174,1.0,1.0,,,0.375,8,39,1.0,0.0,806.0,12-13-2023
,upwards,39,19.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,3183.0,12-13-2023
,upwards,39,19.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1536.0,12-13-2023
,upwards,39,19.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,2332.0,12-13-2023
,upwards,39,19.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,1927.0,12-13-2023
,upwards,39,19.0,314656848605435,1.0,1.0,,,0.375,8,39,1.0,0.0,1338.0,12-13-2023
,upwards,39,19.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,836.0,12-13-2023
,upwards,39,19.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,1143.0,12-13-2023
,upwards,39,19.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,973.0,12-13-2023
,upwards,39,20.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,941.0,12-13-2023
,upwards,39,20.0,951679876446298,1.0,1.0,,,0.375,8,39,1.0,0.0,4554.0,12-13-2023
,upwards,39,20.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,2875.0,12-13-2023
,upwards,39,20.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,1976.0,12-13-2023
,upwards,39,20.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,1591.0,12-13-2023
,upwards,39,20.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1541.0,12-13-2023
,upwards,39,20.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,2617.0,12-13-2023
,upwards,39,20.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,1533.0,12-13-2023
,upwards,39,21.0,269669446721892,1.0,-1.0,,,0.375,8,39,1.0,0.0,1554.0,12-13-2023
,upwards,39,21.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1859.0,12-13-2023
,upwards,39,21.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,4130.0,12-13-2023
,upwards,39,21.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,1212.0,12-13-2023
,upwards,39,21.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,233.0,12-13-2023
,upwards,39,21.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,947.0,12-13-2023
,upwards,39,21.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,1713.0,12-13-2023
,upwards,39,21.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,791.0,12-13-2023
,upwards,39,22.0,269669446721892,1.0,-1.0,,,0.375,8,39,1.0,0.0,1323.0,12-13-2023
,upwards,39,22.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,2701.0,12-13-2023
,upwards,39,22.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,3061.0,12-13-2023
,upwards,39,22.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2054.0,12-13-2023
,upwards,39,22.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,5938.0,12-13-2023
,upwards,39,22.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1034.0,12-13-2023
,upwards,39,22.0,478777187003745,1.0,-1.0,,,0.375,8,39,1.0,0.0,3226.0,12-13-2023
,upwards,39,22.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,711.0,12-13-2023
,upwards,39,23.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2401.0,12-13-2023
,upwards,39,23.0,951679876446298,1.0,1.0,,,0.375,8,39,1.0,0.0,2758.0,12-13-2023
,upwards,39,23.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,3507.0,12-13-2023
,upwards,39,23.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,2162.0,12-13-2023
,upwards,39,23.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,4979.0,12-13-2023
,upwards,39,23.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1572.0,12-13-2023
,upwards,39,23.0,478777187003745,1.0,1.0,,,0.375,8,39,1.0,0.0,4311.0,12-13-2023
,upwards,39,23.0,907916768032174,0.0,0.0,,,0.375,8,39,0.0,0.0,1320.0,12-13-2023
,upwards,39,24.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,3150.0,12-13-2023
,upwards,39,24.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1395.0,12-13-2023
,upwards,39,24.0,671529543553691,0.0,0.0,,,0.375,8,39,0.0,0.0,7643.0,12-13-2023
,upwards,39,24.0,298732613139332,1.0,1.0,,,0.375,8,39,1.0,0.0,2816.0,12-13-2023
,upwards,39,24.0,314656848605435,0.0,0.0,,,0.375,8,39,0.0,0.0,4552.0,12-13-2023
,upwards,39,24.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,2685.0,12-13-2023
,upwards,39,24.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,1202.0,12-13-2023
,upwards,39,24.0,907916768032174,1.0,1.0,,,0.375,8,39,1.0,0.0,700.0,12-13-2023
,upwards,39,25.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2353.0,12-13-2023
,upwards,39,25.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1546.0,12-13-2023
,upwards,39,25.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,7208.0,12-13-2023
,upwards,39,25.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2040.0,12-13-2023
,upwards,39,25.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,1102.0,12-13-2023
,upwards,39,25.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,2218.0,12-13-2023
,upwards,39,25.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,2221.0,12-13-2023
,upwards,39,25.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,1583.0,12-13-2023
,upwards,39,26.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2853.0,12-13-2023
,upwards,39,26.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1225.0,12-13-2023
,upwards,39,26.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,9717.0,12-13-2023
,upwards,39,26.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2454.0,12-13-2023
,upwards,39,26.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,2328.0,12-13-2023
,upwards,39,26.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1729.0,12-13-2023
,upwards,39,26.0,478777187003745,0.0,0.0,,,0.375,8,39,0.0,0.0,1879.0,12-13-2023
,upwards,39,26.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,795.0,12-13-2023
,upwards,39,27.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,3598.0,12-13-2023
,upwards,39,27.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1599.0,12-13-2023
,upwards,39,27.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,5596.0,12-13-2023
,upwards,39,27.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2469.0,12-13-2023
,upwards,39,27.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,1411.0,12-13-2023
,upwards,39,27.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,2183.0,12-13-2023
,upwards,39,27.0,478777187003745,1.0,-1.0,,,0.375,8,39,1.0,0.0,2567.0,12-13-2023
,upwards,39,27.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,1475.0,12-13-2023
,upwards,39,28.0,269669446721892,0.0,0.0,,,0.375,8,39,0.0,0.0,2014.0,12-13-2023
,upwards,39,28.0,951679876446298,0.0,0.0,,,0.375,8,39,0.0,0.0,1619.0,12-13-2023
,upwards,39,28.0,671529543553691,1.0,-1.0,,,0.375,8,39,1.0,0.0,10937.0,12-13-2023
,upwards,39,28.0,298732613139332,1.0,-1.0,,,0.375,8,39,1.0,0.0,2744.0,12-13-2023
,upwards,39,28.0,314656848605435,1.0,-1.0,,,0.375,8,39,1.0,0.0,3309.0,12-13-2023
,upwards,39,28.0,356500403025635,0.0,0.0,,,0.375,8,39,0.0,0.0,1251.0,12-13-2023
,upwards,39,28.0,478777187003745,1.0,-1.0,,,0.375,8,39,1.0,0.0,1262.0,12-13-2023
,upwards,39,28.0,907916768032174,1.0,-1.0,,,0.375,8,39,1.0,0.0,744.0,12-13-2023
